,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,단위가격,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
33952,2019-11-26 9:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,4281000,73,Tuesday,No,No,6,1,2,2,2.6,13.5,7.7,0.5,21,104.87,9:40:00,58,62,0,0,1
5436,2019-02-26 10:40,20,칼리베이직 여성백 3종세트,8,39900,65166000,1634,Tuesday,No,No,3,1,2,2,-1.5,12.8,5.4,0,44,104.69,10:40:00,64,0,0,0,1
1908,2019-01-21 13:00,20,제주 한라봉2박스+천혜향1박스,3,43900,23355000,533,Monday,No,No,4,1,2,2,-5.5,6.2,0.5,0,29,104.24,13:00:00,78,0,0,0,0
19782,2019-07-09 10:00,30,프라다 자카드 토트 숄더백,8,1290000,5243000,5,Tuesday,No,No,12,0,2,2,18.4,27,22.6,0.2,14,104.56,10:00:00,60,29,0,0,1
21727,2019-07-26 11:20,20,생줄랑 14K 글로리아 목걸이 컬렉션 8종,8,99000,45512000,460,Friday,No,No,10,1,2,2,24.7,29.2,26.5,19,19,104.56,11:20:00,68,43,0,0,4
15762,2019-05-30 13:50,10,모리츠 에어 서큘레이터 1종,4,49900,17561000,352,Thursday,No,No,5,1,2,2,12.7,27.6,20.5,0.1,34,105.05,13:50:00,83,0,0,0,3
23862,2019-08-15 18:20,20,영광 生 모시떡 100개!!(동부기피70개+검정깨30개),3,30900,58322000,1888,Thursday,No,Yes,1,1,2,2,24.2,29.1,26.1,15.8,14,104.81,18:20:00,110,38,1,0,3
425,2019-01-05 21:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2990000,7299000,3,Saturday,Yes,No,12,0,2,0,-4.6,5.3,0.2,0,47,104.24,21:20:00,128,1,0,1,5
26297,2019-09-10 6:00,20,닥터 슈퍼 루테인,2,59900,8862000,148,Tuesday,No,No,6,1,2,2,22.5,29.6,25.4,15.3,22,105.2,6:00:00,36,77,0,0,1
12194,2019-04-29 11:40,20,월드컵 여성러닝화+트레킹화,8,39800,16220000,408,Monday,No,No,3,1,2,2,8,14.3,11.3,19.1,21,104.87,11:40:00,70,95,0,0,0
7400,2019-03-17 8:40,20,삭루츠 크로스바디 백(TQ12),8,44000,43846000,997,Sunday,Yes,No,4,0,2,2,1.1,13.1,6.6,0,30,104.49,8:40:00,52,0,0,1,6
35104,2019-12-08 8:00,20,히트융 극세사 퍼융기모 여성 동내의 패키지,5,69900,30666000,439,Sunday,Yes,No,8,1,2,2,-3.3,8,1.4,0,37,105.12,8:00:00,48,0,0,1,6
18313,2019-06-24 12:40,20,보몽드 샐비어 시어서커 리플 침구세트 Q,10,59900,15290000,256,Monday,No,No,6,1,2,2,17.2,28.4,22.5,0.1,18,104.88,12:40:00,76,11,0,0,0
11781,2019-04-25 14:40,20,무이자 해피콜 크로커다일 IH후라이팬,9,99000,9655000,98,Thursday,No,No,10,1,2,0,10.2,17,13.5,4.5,38,104.87,14:40:00,88,52,0,0,3
22575,2019-08-04 7:00,20,참존 탑뉴스 지이링클 기초세트,7,59000,18499000,314,Sunday,Yes,No,6,1,2,2,23.9,34.2,28.4,0.6,28,104.81,7:00:00,42,0,0,1,6
14755,2019-05-20 21:20,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,0,0,Monday,No,No,12,0,2,1,11.9,21,17,1.7,30,105.05,21:20:00,128,1,0,0,0
2399,2019-01-26 18:40,20,소들녘 소 갈비탕,3,50900,61505000,1209,Saturday,Yes,No,5,1,2,2,-6.2,3.7,-1.8,0,34,104.24,18:40:00,112,82,0,1,5
24675,2019-08-23 13:00,20,소들녘 소 갈비탕 10팩,3,50900,20901000,411,Friday,No,No,5,1,2,2,20.8,29.5,24.7,0,28,104.81,13:00:00,78,82,0,0,4
37241,2019-12-30 14:40,20,국내산 손질 통오징어 21미,3,43900,42170000,961,Monday,No,No,4,1,2,2,0.1,9.8,5,0.9,24,105.12,14:40:00,88,55,0,0,0
36663,2019-12-23 22:00,20,LG 울트라HD TV 75UM7900BNA,1,2840000,35697000,13,Monday,No,No,12,0,2,2,-1,8.7,3.8,0.7,35,105.12,22:00:00,132,1,0,0,0
5946,2019-03-03 9:40,20,크리스티나앤코 가디건세트,6,34000,35266000,1038,Sunday,Yes,No,2,0,2,2,2.4,14.8,8.7,0,70,104.49,9:40:00,58,0,0,1,6
22478,2019-08-03 6:40,20,오델로 2019 여성용 여름모자 3종,8,29900,11426000,383,Saturday,Yes,No,1,1,2,2,24.2,34.1,28.3,0.5,23,104.81,6:40:00,40,0,0,1,5
8916,2019-03-31 22:20,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,0,0,Sunday,Yes,No,12,0,2,1,2.3,9.2,5.4,0.2,31,104.49,22:20:00,134,1,0,1,6
6114,2019-03-04 22:00,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,549000,2859000,6,Monday,No,No,12,1,2,2,3.9,15.2,8.8,0,89,104.49,22:00:00,132,3,0,0,0
33332,2019-11-19 14:00,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 Q(퀸),10,69900,16989000,244,Tuesday,No,No,8,1,2,2,0.6,7,3.7,0.1,27,104.87,14:00:00,84,11,0,0,1
2942,2019-02-01 20:40,20,일시불 LG 통돌이 세탁기,1,439000,29900000,69,Friday,No,No,12,1,2,1,-6.7,4.1,-1.3,0,32,104.69,20:40:00,124,10,0,0,4
31178,2019-10-27 10:00,30,코치 뉴 미아 숄더백,8,269000,14859000,56,Sunday,Yes,No,12,1,2,2,5.4,17.4,10.7,0,30,105.46,10:00:00,60,29,0,1,6
23046,2019-08-08 10:20,20,유귀열의 The 귀한 능이 누룽지삼계탕 8팩,3,54900,34106000,622,Thursday,No,No,5,1,2,2,24.2,33.2,27.6,5.7,28,104.81,10:20:00,62,0,0,0,3
30918,2019-10-24 8:00,30,[루이띠에] 순금 70g 골드바,8,7930000,0,0,Thursday,No,No,12,0,2,2,13.6,22.1,17.4,2.3,26,105.46,8:00:00,48,49,0,0,3
6592,2019-03-09 9:20,20,로베르타 디 까메리노 아쿠아마레 백팩 4종세트,8,59000,32263000,547,Saturday,Yes,No,6,1,2,2,-1,16.1,7.9,0.3,34,104.49,9:20:00,56,81,0,1,5
5375,2019-02-25 12:40,20,무이자 쿠쿠전기밥솥 10인용,9,218000,14991000,69,Monday,No,No,11,1,2,0,0.8,12.8,6,0,50,104.69,12:40:00,76,59,0,0,0
13619,2019-05-11 11:20,20,프라다 자카드 토트백,8,1190000,5106000,5,Saturday,Yes,No,12,0,2,2,10.2,27.3,18.5,0,40,105.05,11:20:00,68,30,0,1,5
26291,2019-09-10 0:00,20,이지엔 슬라이더 지퍼백,9,39800,12139000,305,Tuesday,No,No,3,1,2,2,22.5,29.6,25.4,15.3,22,105.2,0:00:00,0,0,0,0,1
31108,2019-10-26 12:20,20,발렌티노루디 헤링본 리빙박스 6종,4,40800,41803000,1025,Saturday,Yes,No,3,1,2,2,8.9,17,12.8,0,26,105.46,12:20:00,74,74,0,1,5
24205,2019-08-19 6:00,20,헤스티지 린넨블랜딩 티블라우스 10종,6,40800,6869000,169,Monday,No,No,3,1,2,2,20,30.8,25.1,0.4,25,104.81,6:00:00,36,0,0,0,0
4329,2019-02-15 17:00,20,천수봉명인 선재 전통 메주세트,3,96000,20634000,215,Friday,No,No,10,0,2,2,-1.5,6,2,0.4,33,104.69,17:00:00,102,0,0,0,4
32608,2019-11-11 14:40,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 SK(슈퍼킹),10,89900,7916000,89,Monday,No,No,9,1,2,2,7.8,16.9,12.1,1.1,25,104.87,14:40:00,88,11,0,0,0
18748,2019-06-29 11:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,25037000,211,Saturday,Yes,No,10,1,2,1,19.9,24.1,21.6,31.7,20,104.88,11:20:00,68,40,0,1,5
35688,2019-12-13 12:50,30,코치 엠마 라지 사첼,8,249000,12223000,50,Friday,No,No,12,1,2,2,-4.6,8.1,1.6,0.1,24,105.12,12:50:00,77,0,0,0,4
33777,2019-11-24 12:20,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 SS(슈퍼싱글),10,59900,5496000,92,Sunday,Yes,No,6,1,2,2,7.4,19.6,12.8,1.2,25,104.87,12:20:00,74,11,0,1,6
26127,2019-09-08 1:00,20,보몽드 엘리 소프트플란넬 침구세트 Q(퀸),10,59900,5725000,96,Sunday,Yes,No,6,1,2,2,21.8,28.5,24.6,0.8,24,105.2,1:00:00,6,11,0,1,6
32658,2019-11-12 2:00,20,아이앤아이 퀵래쉬 속눈썹세트,7,59000,20637000,350,Tuesday,No,No,6,1,2,2,4.8,16.6,9.7,0,29,104.87,2:00:00,12,0,0,0,1
5590,2019-02-28 6:40,20,까사마루행거 2단,4,39000,23706000,608,Thursday,No,No,3,1,2,2,1.4,13.4,6.8,0.1,75,104.69,6:40:00,40,0,0,0,3
20876,2019-07-18 21:45,20,무이자 캐리어 벽걸이에어컨 6형 ARC06NQT,1,539000,11759000,22,Thursday,No,No,12,1,2,0,21.4,27.8,24.3,8.1,28,104.56,21:45:00,130,22,0,0,3
811,2019-01-10 8:20,20,아리스토우 남성기모티셔츠5종,6,39900,22720000,570,Thursday,No,No,3,1,0,2,-3.4,5.1,0.5,0,33,104.24,8:20:00,50,46,0,0,3
36337,2019-12-19 21:20,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,24161000,17,Thursday,No,No,12,1,2,0,-1.3,6.8,2.2,0,22,105.12,21:20:00,128,9,0,0,3
13985,2019-05-13 23:40,20,헤비추얼 남성 썸머 쿨라이프 데님 3종,6,59000,27773000,471,Monday,No,No,6,1,0,2,11.4,24.5,17.9,0,38,105.05,23:40:00,142,0,0,0,0
33314,2019-11-19 10:20,20,[K-SWISS] 19 F/W 여성 패딩 트랙수트 2종,6,59900,35047000,586,Tuesday,No,No,6,1,1,2,0.6,7,3.7,0.1,27,104.87,10:20:00,62,44,0,0,1
32704,2019-11-12 21:00,20,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,6,59900,96824000,1617,Tuesday,No,No,6,1,0,2,4.8,16.6,9.7,0,29,104.87,21:00:00,126,44,0,0,1
1818,2019-01-20 14:20,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,31861000,21,Sunday,Yes,No,12,1,2,0,-2.8,5.5,1.6,0.1,40,104.24,14:20:00,86,9,0,1,6
11884,2019-04-26 8:30,30,에코라믹 컬링스톤프라이팬세트,9,50900,47076000,925,Friday,No,No,5,1,2,2,7.6,11.6,9.4,6.3,16,104.87,8:30:00,51,41,0,0,4
15775,2019-05-30 17:00,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,30684000,789,Thursday,No,No,3,1,2,2,12.7,27.6,20.5,0.1,34,105.05,17:00:00,102,0,0,0,3
36758,2019-12-24 19:40,20,무이자 국내제조 노비타 뉴스파 비데  무료설치,4,239000,16928000,71,Tuesday,No,No,12,1,2,0,-2,9,2.1,0,36,105.12,19:40:00,118,23,0,0,1
25195,2019-08-29 14:20,20,무이자 올리고 가스와이드그릴레인지 프리미엄형,9,129000,11241000,88,Thursday,No,No,10,1,2,0,19.9,25.7,22.4,4.2,24,104.81,14:20:00,86,40,0,0,3
21879,2019-07-27 22:40,20,무이자 LG 울트라HD TV 75UK7400KNA,1,3190000,7248000,3,Saturday,Yes,No,12,0,2,0,24.6,30.5,27.1,12.1,20,104.56,22:40:00,136,1,0,1,5
5501,2019-02-27 0:30,30,무이자  모즈 커피머신,9,129000,3770000,30,Wednesday,No,No,10,1,2,0,3.4,11.8,7.1,0.4,43,104.69,0:30:00,3,0,0,0,2
13530,2019-05-10 19:20,20,썸덱스 클레오 여행가방 9종세트,8,139000,30920000,223,Friday,No,No,10,1,2,2,8.7,26.7,17.6,0,38,105.05,19:20:00,116,91,0,0,4
33571,2019-11-21 21:00,20,[K-SWISS] 19 F/W 남성 패딩 트랙수트 2종,6,59900,73768000,1232,Thursday,No,No,6,1,0,2,-2.6,12.2,5,0,29,104.87,21:00:00,126,44,0,0,3
279,2019-01-04 9:20,20,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 3구,9,238000,14685000,62,Friday,No,No,12,1,2,0,-7.3,5.3,-0.7,0,38,104.24,9:20:00,56,12,0,0,4
20877,2019-07-18 21:45,20,일시불 캐리어 벽걸이에어컨 7형 ARC07VBC,1,709000,1979000,3,Thursday,No,No,12,1,2,1,21.4,27.8,24.3,8.1,28,104.56,21:45:00,130,22,0,0,3
34867,2019-12-05 18:40,20,(킹사이즈)일월 품안애 온수매트,4,168000,1813000,11,Thursday,No,No,11,1,2,2,-4.4,4.8,0.2,0,23,105.12,18:40:00,112,15,0,0,3
29222,2019-10-07 13:20,20,보몽드 엘리 소프트플란넬 침구세트 K(킹),10,59900,7304000,122,Monday,No,No,6,1,2,2,13.8,17.7,15.5,8.6,15,105.46,13:20:00,80,11,0,0,0
32819,2019-11-13 22:40,20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,0,699000,5654000,9,Wednesday,No,No,12,1,2,2,3.7,13.9,8.9,2.8,30,104.87,22:40:00,136,8,0,0,2
14297,2019-05-16 19:50,10,에버라스트 드로즈 10+4종,5,39900,41027000,1029,Thursday,No,No,3,1,2,2,14.6,28.9,21.4,0,43,105.05,19:50:00,119,6,0,0,3
21828,2019-07-27 11:00,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,17161000,11,Saturday,Yes,No,12,0,2,2,24.6,30.5,27.1,12.1,20,104.56,11:00:00,66,99,0,1,5
214,2019-01-03 16:40,20,청정수산 완도활전복 35미,3,59900,59853000,1000,Thursday,No,No,6,1,2,2,-7.7,5,-2.1,0,25,104.24,16:40:00,100,0,0,0,3
33133,2019-11-17 2:00,20,옛날 그 쥐포 110장 (11팩),3,32900,27770000,845,Sunday,Yes,No,2,1,2,2,6.1,15.4,11,19,33,104.87,2:00:00,12,61,0,1,6
36256,2019-12-19 1:20,20,일시불 밸런스파워 플래티늄,4,109900,7770000,71,Thursday,No,No,10,1,2,1,-1.3,6.8,2.2,0,22,105.12,1:20:00,8,0,0,0,3
18591,2019-06-27 19:00,20,리복 델타 피트니스 트렁크 8종,5,89000,5062000,57,Thursday,No,No,9,1,2,2,20.6,28.8,23.8,12,20,104.88,19:00:00,114,19,0,0,3
8622,2019-03-29 13:20,20,네페르티티 유기농 퀸 석류즙 6박스,2,79000,15555000,197,Friday,No,No,9,1,2,2,5,17,10.6,0,33,104.49,13:20:00,80,63,0,0,4
24149,2019-08-18 14:40,20,AAD 도트펀칭 컴포트 슬립온,8,29000,58764000,2027,Sunday,Yes,No,1,1,2,2,21.1,30.8,25.3,0,24,104.81,14:40:00,88,0,0,1,6
9490,2019-04-05 15:00,20,무이자 린나이 자동불꽃조절 가스레인지 3구,9,289000,0,0,Friday,No,No,12,1,2,0,5.2,19,11.7,0,74,104.87,15:00:00,90,12,0,0,4
8086,2019-03-23 21:00,20,헤스티지 마론 양가죽 남성집업재킷,6,199000,34725000,175,Saturday,Yes,No,11,1,0,2,-0.3,10.3,4.2,1.4,24,104.49,21:00:00,126,0,0,1,5
30339,2019-10-18 18:40,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,12118000,82,Friday,No,No,11,1,2,1,11,19.5,15.3,3.8,19,105.46,18:40:00,112,4,0,0,4
11166,2019-04-19 20:00,20,카파 트렁크 패키지 7종,5,59000,3635000,62,Friday,No,No,6,1,2,2,9.5,17.6,12.8,0,33,104.87,20:00:00,120,19,0,0,4
2813,2019-01-31 9:30,30,락앤락 비스프리 온더테이블 밀폐용기세트,9,64800,56255000,869,Thursday,No,No,7,1,2,2,-3.8,4.7,0.3,4.9,46,104.24,9:30:00,57,58,0,0,3
34683,2019-12-03 22:40,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,4516000,23,Tuesday,No,No,11,1,2,1,-2.7,6.8,2.4,0.5,20,105.12,22:40:00,136,59,0,0,1
27276,2019-09-18 23:00,20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,0,749000,1988000,3,Wednesday,No,No,12,1,2,2,15.4,27.9,21,0,24,105.2,23:00:00,138,8,0,0,2
20226,2019-07-13 11:30,30,프라다 더블지퍼 크로스백,8,790000,8288000,11,Saturday,Yes,No,12,0,2,2,20.1,27.8,23.3,1.6,24,104.56,11:30:00,69,28,0,1,5
7725,2019-03-20 12:40,20,LG생활건강 테크 한장빨래 화이트업(30매X9박스),4,59800,27310000,457,Wednesday,No,No,6,1,2,2,5.3,17.2,11.4,16.1,53,104.49,12:40:00,76,0,0,0,2
10044,2019-04-10 10:00,20,엔셀라두스 밴딩팬츠 3종,6,29000,21260000,734,Wednesday,No,No,1,1,2,2,4.5,9.9,7.2,8.5,15,104.87,10:00:00,60,86,0,0,2
22703,2019-08-05 0:00,20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,0,749000,0,0,Monday,No,No,12,1,2,2,24.2,34.6,28.8,0.7,32,104.81,0:00:00,0,8,0,0,0
11842,2019-04-25 22:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,6967000,3,Thursday,No,No,12,0,2,1,10.2,17,13.5,4.5,38,104.87,22:00:00,132,1,0,0,3
18499,2019-06-26 16:00,20,사용불가미리구운 자연산 바다장어 9팩,3,49900,26046000,522,Wednesday,No,No,5,1,2,2,18,24.4,21.1,33.1,25,104.88,16:00:00,96,118,0,0,2
9167,2019-04-02 23:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,7141000,5,Tuesday,No,No,12,0,2,0,-0.4,13.4,6.7,0,25,104.87,23:20:00,140,1,0,0,1
36824,2019-12-25 10:50,30,버버리 홀스페리 페이톤 크로스백,8,880000,4616000,6,Wednesday,No,Yes,12,0,2,2,-3.2,10.9,3.5,0,33,105.12,10:50:00,65,28,1,0,2
7616,2019-03-19 12:20,20,푸마 드라이셀 치마레깅스 3종,5,59000,12370000,210,Tuesday,No,No,6,1,2,2,2.2,19,10.7,0,40,104.49,12:20:00,74,70,0,0,1
9756,2019-04-07 20:20,30,무이자 LG스타일러 의류관리기  (5벌)S5BB,1,1890000,19173000,11,Sunday,Yes,No,12,0,2,0,7.4,18.4,12.5,2.8,43,104.87,20:20:00,122,0,0,1,6
32826,2019-11-13 23:00,20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,0,749000,2051000,3,Wednesday,No,No,12,1,2,2,3.7,13.9,8.9,2.8,30,104.87,23:00:00,138,8,0,0,2
35811,2019-12-14 21:20,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,29114000,22,Saturday,Yes,No,12,1,2,1,-0.1,9,4,0.4,29,105.12,21:20:00,128,9,0,1,5
37201,2019-12-30 0:00,20,일시불 선일금고 이볼브 시리즈 EV-040,4,450000,83778000,187,Monday,No,No,12,0,2,1,0.1,9.8,5,0.9,24,105.12,0:00:00,0,0,0,0,0
3472,2019-02-06 22:20,20,무이자 삼성 UHD TV UN55NU7010FXKR,1,1080000,2923000,3,Wednesday,No,Yes,12,0,2,0,-1.2,12.9,5.6,0,72,104.69,22:20:00,134,1,1,0,2
4885,2019-02-20 20:40,20,일시불 삼성 노트북 9 메탈 고급형 NT900X5J-K28,1,1259000,17781000,15,Wednesday,No,No,12,1,2,1,-0.5,7,2.8,0,42,104.69,20:40:00,124,13,0,0,2
35136,2019-12-08 12:40,20,헤스티지 엘레나 라쿤양가죽 콤비 롱코트,6,299000,36223000,122,Sunday,Yes,No,12,1,2,2,-3.3,8,1.4,0,37,105.12,12:40:00,76,67,0,1,6
11389,2019-04-21 22:40,20,무이자 LG 울트라HD TV 75UK6200KNB,1,3090000,7711000,3,Sunday,Yes,No,12,0,2,0,12,22.1,16.5,0.1,30,104.87,22:40:00,136,1,0,1,6
10485,2019-04-14 7:20,20,쿠미투니카 라이크라 보정 레이스멀티팬티,5,39900,37870000,950,Sunday,Yes,No,3,1,2,2,6.3,14.7,10.2,0.8,31,104.87,7:20:00,44,0,0,1,6
21896,2019-07-28 6:20,20,보몽드 샐비어 시어서커 리플 침구세트 SS,10,49900,2966000,60,Sunday,Yes,No,5,1,2,2,25,29.9,26.9,10.9,17,104.56,6:20:00,38,11,0,1,6
1820,2019-01-20 14:40,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,27917000,19,Sunday,Yes,No,12,1,2,0,-2.8,5.5,1.6,0.1,40,104.24,14:40:00,88,9,0,1,6
412,2019-01-05 20:40,20,푸마 INNO 심리스 롱드로즈 (1차),5,89000,4787000,54,Saturday,Yes,No,9,1,2,2,-4.6,5.3,0.2,0,47,104.24,20:40:00,124,51,0,1,5
33505,2019-11-21 8:20,20,초특가 히팅맘 스마트 리모컨 히터,4,39800,3917000,99,Thursday,No,No,3,1,2,2,-2.6,12.2,5,0,29,104.87,8:20:00,50,0,0,0,3
33622,2019-11-22 9:40,20,IH 옛 가마솥 세트,9,62000,56109000,905,Friday,No,No,7,0,2,2,2.8,17.3,9.3,0,31,104.87,9:40:00,58,0,0,0,4
4025,2019-02-12 17:40,20,안동간고등어 20팩,3,30900,60408000,1955,Tuesday,No,No,1,1,2,2,-6,6,0.1,0,45,104.69,17:40:00,106,17,0,0,1
6050,2019-03-04 7:20,20,크리스티나앤코 가디건세트,6,34000,20336000,599,Monday,No,No,2,0,2,2,3.9,15.2,8.8,0,89,104.49,7:20:00,44,0,0,0,0
12505,2019-05-02 10:40,20,삭루츠 투 웨이 백팩(TQ55),8,69000,12101000,176,Thursday,No,No,8,1,2,2,8.3,24.1,16,0,56,105.05,10:40:00,64,81,0,0,3
2999,2019-02-02 11:00,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,0,0,Saturday,Yes,No,12,1,2,0,-4.8,8.5,2.1,0,46,104.69,11:00:00,66,9,0,1,5
34120,2019-11-28 10:00,20,네오젠 에이지큐어 원미닛 링클 리프트,7,59900,48736000,814,Thursday,No,No,6,1,2,2,0.3,10.4,4.7,3.1,25,104.87,10:00:00,60,0,0,0,3
34674,2019-12-03 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,83635000,62,Tuesday,No,No,12,1,2,1,-2.7,6.8,2.4,0.5,20,105.12,22:00:00,132,9,0,0,1
29671,2019-10-11 14:20,20,레코바 남성 어반3종(트레킹화+워킹화+슬립온),8,49900,9024000,181,Friday,No,No,5,1,2,2,11.9,24.8,17.9,0,28,105.46,14:20:00,86,100,0,0,4
26217,2019-09-09 1:40,20,레이프릴 퍼펙트 핏 란쥬패키지,5,49900,24885000,499,Monday,No,No,5,1,2,2,22.4,28.3,24.7,8,24,105.2,1:40:00,10,0,0,0,0
29973,2019-10-14 21:20,20,일시불 LG 울트라HD TV 65UM7900BNA,1,1750000,12949000,8,Monday,No,No,12,0,2,1,9.3,21.3,14.7,3.4,24,105.46,21:20:00,128,1,0,0,0
30402,2019-10-19 6:40,20,무이자 PN풍년꾸노죽제조기,9,89000,10390000,117,Saturday,Yes,No,9,1,2,0,11.6,22.6,16.2,0.2,22,105.46,6:40:00,40,0,0,1,5
21917,2019-07-28 10:00,20,이동수골프 여성 썸머 밴딩팬츠 3종,6,39000,8008000,206,Sunday,Yes,No,3,1,1,2,25,29.9,26.9,10.9,17,104.56,10:00:00,60,86,0,1,6
28126,2019-09-26 22:20,20,무이자 쿠쿠전기밥솥 6인용(QS),9,208000,3249000,16,Thursday,No,No,11,1,2,0,16,26.2,20.4,0,25,105.2,22:20:00,134,59,0,0,3
15786,2019-05-30 20:20,20,무이자 에지리 스텐큐브 프라이팬,9,179000,21291000,119,Thursday,No,No,11,1,2,0,12.7,27.6,20.5,0.1,34,105.05,20:20:00,122,41,0,0,3
19506,2019-07-06 14:40,20,보몽드 엘사 자수 쿨 시어서커 침구세트 Q,10,69900,23425000,336,Saturday,Yes,No,8,1,2,2,19,31.3,25.1,0,28,104.56,14:40:00,88,11,0,1,5
9108,2019-04-02 12:20,20,일시불 쿠쿠전기밥솥 10인용,9,208000,15543000,75,Tuesday,No,No,11,1,2,1,-0.4,13.4,6.7,0,25,104.87,12:20:00,74,59,0,0,1
12707,2019-05-03 23:00,30,무이자 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,1,2399000,22268000,10,Friday,No,No,12,1,2,0,7.6,25.9,16.7,0,44,105.05,23:00:00,138,7,0,0,4
13654,2019-05-11 17:00,20,국내산 손질갑오징어 8팩,3,49900,43392000,870,Saturday,Yes,No,5,1,2,2,10.2,27.3,18.5,0,40,105.05,17:00:00,102,98,0,1,5
8940,2019-04-01 0:20,20,뱅뱅 남성 봄 데님팬츠 3종,6,69900,7584000,109,Monday,No,No,8,1,0,2,-0.1,11.4,5.7,0,23,104.87,0:20:00,2,42,0,0,0
9293,2019-04-03 21:20,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,599000,5940000,10,Wednesday,No,No,12,1,2,2,-0.4,14.5,7.4,0,29,104.87,21:20:00,128,3,0,0,2
15157,2019-05-24 15:40,10,에버라스트 드로즈 10+4종,5,39900,20324000,510,Friday,No,No,3,1,2,2,14,31.6,22.9,0,62,105.05,15:40:00,94,6,0,0,4
28851,2019-10-03 21:40,20,일시불 LG 울트라HD TV 55UM7900BNA,1,1200000,5931000,5,Thursday,No,Yes,12,0,2,1,18.7,26.3,22,28.9,20,105.46,21:40:00,130,1,1,0,3
27105,2019-09-17 13:00,30,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,9,154000,11809000,77,Tuesday,No,No,11,0,2,1,15.5,27.8,21.3,0,19,105.2,13:00:00,78,21,0,0,1
27929,2019-09-24 21:00,20,일시불 LG 울트라HD TV 65UM7900BNA,1,1750000,4099000,3,Tuesday,No,No,12,0,2,1,12.6,25,17.8,0,22,105.2,21:00:00,126,1,0,0,1
10506,2019-04-14 10:20,20,일시불 삼성 UHD TV UN75NU7050F,1,2700000,0,0,Sunday,Yes,No,12,0,2,1,6.3,14.7,10.2,0.8,31,104.87,10:20:00,62,1,0,1,6
24045,2019-08-17 16:40,20,국내산 손질갑오징어 9팩,3,49900,81996000,1644,Saturday,Yes,No,5,1,2,2,22,31,26.2,2.1,28,104.81,16:40:00,100,98,0,1,5
29649,2019-10-11 8:30,30,[루이띠에] 순금 70g 골드바,8,7930000,36072000,5,Friday,No,No,12,0,2,2,11.9,24.8,17.9,0,28,105.46,8:30:00,51,49,0,0,4
2141,2019-01-23 21:00,20,무이자 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,1089000,0,0,Wednesday,No,No,12,1,2,0,-2.2,9.6,3.1,0,58,104.24,21:00:00,126,13,0,0,2
15247,2019-05-25 10:40,20,마르엘라로사티 휘메일 풀스킨 밍크 후드코트,6,1590000,83627000,53,Saturday,Yes,No,12,0,2,2,16.9,30.1,23.3,0,48,105.05,10:40:00,64,99,0,1,5
25752,2019-09-04 11:20,20,하늘내린 용대리황태10마리,3,32900,57634000,1752,Wednesday,No,No,2,1,2,2,21.4,26.2,23.4,11.9,13,105.2,11:20:00,68,0,0,0,2
737,2019-01-09 9:20,20,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,9,218000,3561000,17,Wednesday,No,No,11,1,2,0,-8,2.9,-2.9,0,34,104.24,9:20:00,56,12,0,0,2
31310,2019-10-28 23:20,20,한빛 페르시안스타일 셔닐 카페트 점보특대형,10,109000,36508000,335,Monday,No,No,10,1,2,2,4.5,18.5,11.5,0.3,33,105.46,23:20:00,140,111,0,0,0
